Label,response
Crabs Adjust Humidity: Volume 3,A ball pit filled with testicles.
Crabs Adjust Humidity: Volume 3,A Benedict Cumberbatch RealDoll™.
Crabs Adjust Humidity: Volume 3,A black fly in your chardonnay.
Crabs Adjust Humidity: Volume 3,A braille vajazzling.
Crabs Adjust Humidity: Volume 3,A butt-plug in the shape of a rolled-up copy of the U.S. Constitution.
Crabs Adjust Humidity: Volume 3,A cage fight with Nicolas Cage.
Crabs Adjust Humidity: Volume 3,A combination bounce house and fumigation tent.
Crabs Adjust Humidity: Volume 3,A donkey show.
Crabs Adjust Humidity: Volume 3,A Fleshlight®.
Crabs Adjust Humidity: Volume 3,A fluffy little butt.
Crabs Adjust Humidity: Volume 3,A literal shaved beaver.
Crabs Adjust Humidity: Volume 3,A meat popsicle.
Crabs Adjust Humidity: Volume 3,A silly old sea captain who's just full of stories.
Crabs Adjust Humidity: Volume 3,A song about how great Nebraska is.
Crabs Adjust Humidity: Volume 3,A stripper named "Anchovy."
Crabs Adjust Humidity: Volume 3,A tongue punch in the ol' fart box.
Crabs Adjust Humidity: Volume 3,A whole lot of donuts.
Crabs Adjust Humidity: Volume 3,An emergency root canal.
Crabs Adjust Humidity: Volume 3,An emperor penguin with no sense of shame.
Crabs Adjust Humidity: Volume 3,An erotic novel about the Loch Ness Monster.
Crabs Adjust Humidity: Volume 3,An unexpected finger in the anus.
Crabs Adjust Humidity: Volume 3,Baby carrots.
Crabs Adjust Humidity: Volume 3,Being heteroflexible.
Crabs Adjust Humidity: Volume 3,Being waterboarded with Wild Turkey® 101.
Crabs Adjust Humidity: Volume 3,Charles Darwin.
Crabs Adjust Humidity: Volume 3,Chasing waterfalls.
Crabs Adjust Humidity: Volume 3,Chemtrails.
Crabs Adjust Humidity: Volume 3,Chloroform.
Crabs Adjust Humidity: Volume 3,Combing out the dingleberries.
Crabs Adjust Humidity: Volume 3,Crabs Adjust Humidity.
Crabs Adjust Humidity: Volume 3,Getting ganked.
Crabs Adjust Humidity: Volume 3,Hookers and blow.
Crabs Adjust Humidity: Volume 3,Jennifer Lawrence.
Crabs Adjust Humidity: Volume 3,Juggalos.
Crabs Adjust Humidity: Volume 3,Korean Jesus.
Crabs Adjust Humidity: Volume 3,Living among us... Learning our ways.  Watching.  Waiting.
Crabs Adjust Humidity: Volume 3,Low-hanging fruit.
Crabs Adjust Humidity: Volume 3,Lt. Worf's naturally-ribbed Klingon schlong.
Crabs Adjust Humidity: Volume 3,Lucky Pierre.
Crabs Adjust Humidity: Volume 3,Making airplane noises.
Crabs Adjust Humidity: Volume 3,Mr. Right Now.
Crabs Adjust Humidity: Volume 3,My apparent inability to read a few simple words out loud.
Crabs Adjust Humidity: Volume 3,Nazi unicorns.
Crabs Adjust Humidity: Volume 3,Neil deGrasse Tyson.
Crabs Adjust Humidity: Volume 3,Obamacare.
Crabs Adjust Humidity: Volume 3,Peanut Butter Jelly Time.
Crabs Adjust Humidity: Volume 3,Primo shlick material.
Crabs Adjust Humidity: Volume 3,Rainbow cumdrops.
Crabs Adjust Humidity: Volume 3,Realistic expectations.
Crabs Adjust Humidity: Volume 3,Robin Thicke.
Crabs Adjust Humidity: Volume 3,Scissoring.
Crabs Adjust Humidity: Volume 3,September 11th.
Crabs Adjust Humidity: Volume 3,Some punk-ass little bitch.
Crabs Adjust Humidity: Volume 3,Sriracha.
Crabs Adjust Humidity: Volume 3,The (technically) Virgin Mary.
Crabs Adjust Humidity: Volume 3,The crotches of strangers.
Crabs Adjust Humidity: Volume 3,The express written consent of Major League Baseball.
Crabs Adjust Humidity: Volume 3,The few shreds of tinsel still clinging to my asshole.
Crabs Adjust Humidity: Volume 3,The Irish.
Crabs Adjust Humidity: Volume 3,The ol' reach-around.
Crabs Adjust Humidity: Volume 3,The sound of one hand fapping.
Crabs Adjust Humidity: Volume 3,The sticky icky.
Crabs Adjust Humidity: Volume 3,The sweet release of death.
Crabs Adjust Humidity: Volume 3,Turning it all into a sexy dance.
Crabs Adjust Humidity: Volume 3,TWENTY MILLION U.S. DOLLARS.
Crabs Adjust Humidity: Volume 3,Using a live squid as a condom.
Crabs Adjust Humidity: Volume 3,What Jesus would do.
Crabs Adjust Humidity: Volume 3,Wiggling.
Crabs Adjust Humidity: Volume 3,Wuv.
Crabs Adjust Humidity: Volume 3,Yiffing.
