Label,response
Carbs of the Huge Manatee: General Expansion 2,A college fratboy.
Carbs of the Huge Manatee: General Expansion 2,A dream where you see yourself standing in sort of sun-god robes on a pyramid with a thousand naked women screaming and throwing little pickles at you.
Carbs of the Huge Manatee: General Expansion 2,A Galapagos Marine Iguana.
Carbs of the Huge Manatee: General Expansion 2,A giant gerbil shoving a Hollywood celebrity up his ass.
Carbs of the Huge Manatee: General Expansion 2,A horny unicorn.
Carbs of the Huge Manatee: General Expansion 2,A pain in my skull like my sinuses were cracking.
Carbs of the Huge Manatee: General Expansion 2,Awkward wedding gifts.
Carbs of the Huge Manatee: General Expansion 2,Bisexual Asian Studies.
Carbs of the Huge Manatee: General Expansion 2,Brain bleach.
Carbs of the Huge Manatee: General Expansion 2,Burning Flipside.
Carbs of the Huge Manatee: General Expansion 2,Buying slutty clothes from “Forever 21.”
Carbs of the Huge Manatee: General Expansion 2,Buzzword Bingo.
Carbs of the Huge Manatee: General Expansion 2,Captain Tightpants.
Carbs of the Huge Manatee: General Expansion 2,Carpal tunnel syndrome.
Carbs of the Huge Manatee: General Expansion 2,Cassandra's day-planner.
Carbs of the Huge Manatee: General Expansion 2,Cedar Fever Season.
Carbs of the Huge Manatee: General Expansion 2,Cerberus.
Carbs of the Huge Manatee: General Expansion 2,Don’t be that guy.
Carbs of the Huge Manatee: General Expansion 2,Drinking out of the milk carton.
Carbs of the Huge Manatee: General Expansion 2,Felicia Day.
Carbs of the Huge Manatee: General Expansion 2,Fellating The Ghost.
Carbs of the Huge Manatee: General Expansion 2,Florida.
Carbs of the Huge Manatee: General Expansion 2,Fuck it. I don’t know.
Carbs of the Huge Manatee: General Expansion 2,Fucking In Tents.
Carbs of the Huge Manatee: General Expansion 2,Girl pilots killing Nazis.
Carbs of the Huge Manatee: General Expansion 2,Harry Dresden.
Carbs of the Huge Manatee: General Expansion 2,He’s still dead.
Carbs of the Huge Manatee: General Expansion 2,Hot. But WEIRD… But HOT…
Carbs of the Huge Manatee: General Expansion 2,I have a shitty hand
Carbs of the Huge Manatee: General Expansion 2,ID-10-t Error.
Carbs of the Huge Manatee: General Expansion 2,Jenny McCarthy’s son slowly and painfully dying from polio.
Carbs of the Huge Manatee: General Expansion 2,Kaylee.
Carbs of the Huge Manatee: General Expansion 2,Keeping grandma’s corpse in the attic to continue collecting her Social Security benefits.
Carbs of the Huge Manatee: General Expansion 2,Little Black Dress with thigh-highs.
Carbs of the Huge Manatee: General Expansion 2,Magic underwear.
Carbs of the Huge Manatee: General Expansion 2,Marketing weasels.
Carbs of the Huge Manatee: General Expansion 2,Masturbating and crying at the same time.
Carbs of the Huge Manatee: General Expansion 2,Michelle Bachmann.
Carbs of the Huge Manatee: General Expansion 2,Mutant hamster races.
Carbs of the Huge Manatee: General Expansion 2,My censor chip burning out.
Carbs of the Huge Manatee: General Expansion 2,Naked in a hot tub full of Lime Jell-O™.
Carbs of the Huge Manatee: General Expansion 2,Neck down alopecia.
Carbs of the Huge Manatee: General Expansion 2,No reason.
Carbs of the Huge Manatee: General Expansion 2,Orphan Meat.
Carbs of the Huge Manatee: General Expansion 2,Patrick Stewart’s glorious bald head.
Carbs of the Huge Manatee: General Expansion 2,Pickleback.
Carbs of the Huge Manatee: General Expansion 2,Pope Frank.
Carbs of the Huge Manatee: General Expansion 2,Quinoa.
Carbs of the Huge Manatee: General Expansion 2,Radio-controlled shock collars.
Carbs of the Huge Manatee: General Expansion 2,Random Technobabble.
Carbs of the Huge Manatee: General Expansion 2,Raw Face Is Just Gross.
Carbs of the Huge Manatee: General Expansion 2,Remember the Angelfish. Just float.
Carbs of the Huge Manatee: General Expansion 2,Rick Santorum.
Carbs of the Huge Manatee: General Expansion 2,Roy Orbison Wrapped in cling film.
Carbs of the Huge Manatee: General Expansion 2,Sentient calcium.
Carbs of the Huge Manatee: General Expansion 2,Shooting people with “duckface.”
Carbs of the Huge Manatee: General Expansion 2,Spoo.
Carbs of the Huge Manatee: General Expansion 2,Squirrel!
Carbs of the Huge Manatee: General Expansion 2,Steve Irwin in a singles bar.
Carbs of the Huge Manatee: General Expansion 2,Syfy presents…
Carbs of the Huge Manatee: General Expansion 2,Ted Cruz Crazy.
Carbs of the Huge Manatee: General Expansion 2,That damn Total Recall remake.
Carbs of the Huge Manatee: General Expansion 2,That time you got drunk and married a prostitute in Vegas.
Carbs of the Huge Manatee: General Expansion 2,That’s how we got into this mess.
Carbs of the Huge Manatee: General Expansion 2,The “magical condom” that disappeared during sex.
Carbs of the Huge Manatee: General Expansion 2,The Koch Brothers.
Carbs of the Huge Manatee: General Expansion 2,The Man.
Carbs of the Huge Manatee: General Expansion 2,The police-chief’s underage twin daughters.
Carbs of the Huge Manatee: General Expansion 2,The psychological damage caused to women who believe “Twilight” demonstrates a healthy relationship.
Carbs of the Huge Manatee: General Expansion 2,The Sword of Damocles
Carbs of the Huge Manatee: General Expansion 2,The Three Bimbos of the Apocalypse.
Carbs of the Huge Manatee: General Expansion 2,The trump card.
Carbs of the Huge Manatee: General Expansion 2,Those damn Drow elves.
Carbs of the Huge Manatee: General Expansion 2,Trekkies in Captain’s uniforms who could never pass the Starfleet Physical.
Carbs of the Huge Manatee: General Expansion 2,Trickle-down Economics.
Carbs of the Huge Manatee: General Expansion 2,Using 4Chan for parenting advice.
Carbs of the Huge Manatee: General Expansion 2,Using custom CAH cards as an adjunct to therapy and medication.
Carbs of the Huge Manatee: General Expansion 2,Vaginismus.
Carbs of the Huge Manatee: General Expansion 2,Waking up in a tub full of ice with your kidneys missing.
Carbs of the Huge Manatee: General Expansion 2,Walking in single file to hide their numbers.
Carbs of the Huge Manatee: General Expansion 2,Wibbly Wobbly Timey Wimey.
Carbs of the Huge Manatee: General Expansion 2,World of Floorcraft.
Carbs of the Huge Manatee: General Expansion 2,Your inner voices are assholes.
