Label,response
2014 Holiday Pack,A cloud of ash that darkens the Earth for a thousand years.
2014 Holiday Pack,A protracted siege.
2014 Holiday Pack,A vague fear of something called ISIS.
2014 Holiday Pack,All the poop inside of my body.
2014 Holiday Pack,Being replaced by a robot.
2014 Holiday Pack,Blockbuster late fees up the wazoo.
2014 Holiday Pack,Building a ladder of hot dogs to the moon.
2014 Holiday Pack,Ebola.
2014 Holiday Pack,Reading an entire book.
2014 Holiday Pack,Rising sea levels consistent with scientific predictions.
2014 Holiday Pack,Rock music and premarital sex.
2014 Holiday Pack,Small-town cops with M-4 assault rifles.
2014 Holiday Pack,The Bowflex Revolution.
2014 Holiday Pack,The diminishing purity of the white race.
2014 Holiday Pack,The dying breath of the last human.
2014 Holiday Pack,The events depicted in James Cameron's Avatar.
2014 Holiday Pack,The Great Lizard Uprising of 2352.
2014 Holiday Pack,The transience of all things.
2014 Holiday Pack,This groovy new thing called LSD.
2014 Holiday Pack,What remains of my penis.
