Label,response
Carbs of the Huge Manatee: General Expansion 1,A cuddle puddle.
Carbs of the Huge Manatee: General Expansion 1,A dildo cannon.
Carbs of the Huge Manatee: General Expansion 1,A light-green satin corset.
Carbs of the Huge Manatee: General Expansion 1,A little bit pregnant.
Carbs of the Huge Manatee: General Expansion 1,A meat party in my mouth!
Carbs of the Huge Manatee: General Expansion 1,A sad panda.
Carbs of the Huge Manatee: General Expansion 1,A selfie where you can see that you didn't clean up after last night's escapades.
Carbs of the Huge Manatee: General Expansion 1,A special little snowflake.
Carbs of the Huge Manatee: General Expansion 1,A willing sheep.
Carbs of the Huge Manatee: General Expansion 1,An open relationship status on Facebook.
Carbs of the Huge Manatee: General Expansion 1,Androgynous haircuts.
Carbs of the Huge Manatee: General Expansion 1,Being absolutely crazy about my therapist.
Carbs of the Huge Manatee: General Expansion 1,Being disappointed when your date drops their pants.
Carbs of the Huge Manatee: General Expansion 1,Bizarre acapella renditions of popular songs.
Carbs of the Huge Manatee: General Expansion 1,Bombing the homeless.
Carbs of the Huge Manatee: General Expansion 1,Burning Man.
Carbs of the Huge Manatee: General Expansion 1,Carlos Chang's Fine Italian Cuisine.
Carbs of the Huge Manatee: General Expansion 1,Carmen Sandiego's clitoris.
Carbs of the Huge Manatee: General Expansion 1,Clitter™! Glitter for your vagina!* 
Carbs of the Huge Manatee: General Expansion 1,Coffee so strong that it can be used for vision quests.
Carbs of the Huge Manatee: General Expansion 1,Comfy sweats and premium ice cream.
Carbs of the Huge Manatee: General Expansion 1,Cranky Old Man 2: Get Off My Lawn!™ New from Capcom Games!
Carbs of the Huge Manatee: General Expansion 1,Creeper.
Carbs of the Huge Manatee: General Expansion 1,Cross-generational sex talk.
Carbs of the Huge Manatee: General Expansion 1,Daiya cheese.* 
Carbs of the Huge Manatee: General Expansion 1,Defenestration.* 
Carbs of the Huge Manatee: General Expansion 1,Dihydrogen Monoxide.* 
Carbs of the Huge Manatee: General Expansion 1,Discovering that he's hung like a lightswitch.
Carbs of the Huge Manatee: General Expansion 1,Embarrassing bridal shower gifts.
Carbs of the Huge Manatee: General Expansion 1,Expired memes.
Carbs of the Huge Manatee: General Expansion 1,Facebook friend-purging.
Carbs of the Huge Manatee: General Expansion 1,Failing the Bechtel Test* in real life. 
Carbs of the Huge Manatee: General Expansion 1,Fashion advice from Amazon's homepage.
Carbs of the Huge Manatee: General Expansion 1,Firecracker chocolate.* 
Carbs of the Huge Manatee: General Expansion 1,Georgia O'Keeffe.
Carbs of the Huge Manatee: General Expansion 1,Gingers don't have souls.
Carbs of the Huge Manatee: General Expansion 1,Going out on a date with a guy who might be 6 feet tall – but only if he's wearing heels.
Carbs of the Huge Manatee: General Expansion 1,Happy Family Memories.* 
Carbs of the Huge Manatee: General Expansion 1,Hearing neighbors having sex... and not finding her believable.
Carbs of the Huge Manatee: General Expansion 1,Heavy flow.
Carbs of the Huge Manatee: General Expansion 1,High powered jacuzzi jets.
Carbs of the Huge Manatee: General Expansion 1,Identity theft.
Carbs of the Huge Manatee: General Expansion 1,Illegal downloading.
Carbs of the Huge Manatee: General Expansion 1,Instagramming pictures of food.
Carbs of the Huge Manatee: General Expansion 1,Introducing yourself after the dance.
Carbs of the Huge Manatee: General Expansion 1,Just remember that Jesus Loves You.
Carbs of the Huge Manatee: General Expansion 1,Just to see how it feels...
Carbs of the Huge Manatee: General Expansion 1,Kermit the frog porking out.
Carbs of the Huge Manatee: General Expansion 1,Misplaced WMDs.
Carbs of the Huge Manatee: General Expansion 1,Missing the bowl.
Carbs of the Huge Manatee: General Expansion 1,Not labia. YAY-bia!
Carbs of the Huge Manatee: General Expansion 1,Not remembering the difference between Second-Wave and Third-Wave feminism.
Carbs of the Huge Manatee: General Expansion 1,Paint fumes in an enclosed space.
Carbs of the Huge Manatee: General Expansion 1,Portland.
Carbs of the Huge Manatee: General Expansion 1,President Hillary enjoying a male intern.
Carbs of the Huge Manatee: General Expansion 1,Puppy breath.
Carbs of the Huge Manatee: General Expansion 1,Russian homophobia.
Carbs of the Huge Manatee: General Expansion 1,Sand in the damnedest places.
Carbs of the Huge Manatee: General Expansion 1,Sarah Palin at Toastmasters™.
Carbs of the Huge Manatee: General Expansion 1,Self-righteous hipsters.
Carbs of the Huge Manatee: General Expansion 1,Single-payer healthcare like the rest of the civilized world.
Carbs of the Huge Manatee: General Expansion 1,Sneezing while wearing the Diva Cup™ and a skirt with no underwear.* 
Carbs of the Huge Manatee: General Expansion 1,Soy Milk.
Carbs of the Huge Manatee: General Expansion 1,Stupid Cosmo Sex Tips.
Carbs of the Huge Manatee: General Expansion 1,Talking with your girlfriends about his “limitations.”
Carbs of the Huge Manatee: General Expansion 1,That sounds like my first time.
