Label,response
Crabs Adjust Humidity: Volume 6,A 3-1/2 pound shit baby.
Crabs Adjust Humidity: Volume 6,A blue waffle.
Crabs Adjust Humidity: Volume 6,A chronic colonic.
Crabs Adjust Humidity: Volume 6,A Cleveland Steamer.
Crabs Adjust Humidity: Volume 6,A cock-gobbling cock-goblin.
Crabs Adjust Humidity: Volume 6,A dumpster fire.
Crabs Adjust Humidity: Volume 6,A hoo-hoo that bites your ding-dong.
Crabs Adjust Humidity: Volume 6,A lemon party.
Crabs Adjust Humidity: Volume 6,A little bit of spit-up.
Crabs Adjust Humidity: Volume 6,A NEWWWW CAR!
Crabs Adjust Humidity: Volume 6,A Planned Parenthood® clinic and non-kosher deli.
Crabs Adjust Humidity: Volume 6,A positive pregnancy test from Craigslist.
Crabs Adjust Humidity: Volume 6,Acknowledging that none of the dreams that you had as a child have come true.
Crabs Adjust Humidity: Volume 6,Adele.
Crabs Adjust Humidity: Volume 6,Agreeing with Donald Trump.
Crabs Adjust Humidity: Volume 6,Ariana Grande and her sisters Ariana Tall and Ariana Venti.
Crabs Adjust Humidity: Volume 6,Asparagus pee.
Crabs Adjust Humidity: Volume 6,Barbecuing what's left of the fetus.
Crabs Adjust Humidity: Volume 6,Being a "gold star" lesbian.
Crabs Adjust Humidity: Volume 6,Benghazi!
Crabs Adjust Humidity: Volume 6,Bernie Sanders' sexy tickles!
Crabs Adjust Humidity: Volume 6,Bristol Palin.
Crabs Adjust Humidity: Volume 6,Brovaries.
Crabs Adjust Humidity: Volume 6,Burning Man.
Crabs Adjust Humidity: Volume 6,Cock cancer
Crabs Adjust Humidity: Volume 6,Dank memes.
Crabs Adjust Humidity: Volume 6,Dem lil' critters.
Crabs Adjust Humidity: Volume 6,Dickin'.
Crabs Adjust Humidity: Volume 6,Eating pussy with a knife and fork.
Crabs Adjust Humidity: Volume 6,El Niño.
Crabs Adjust Humidity: Volume 6,Getting head from Kevin Spacey.
Crabs Adjust Humidity: Volume 6,Ghost babies.
Crabs Adjust Humidity: Volume 6,Hepatitis C.
Crabs Adjust Humidity: Volume 6,Hillary Clinton's Kevlar-lined pantsuit.
Crabs Adjust Humidity: Volume 6,Hitler? Hitler! Hitler Hitler Hitler Hitler Hitler [last five "Hitler"s are in decreasing font size]
Crabs Adjust Humidity: Volume 6,I would like to add you to my professional network on LinkedIn®.
Crabs Adjust Humidity: Volume 6,Jared's six-inch kiddie meal.
Crabs Adjust Humidity: Volume 6,Jesus H. Christ.
Crabs Adjust Humidity: Volume 6,Jihotties.
Crabs Adjust Humidity: Volume 6,Making America great again.
Crabs Adjust Humidity: Volume 6,Manspreading.
Crabs Adjust Humidity: Volume 6,Mouth sounds.
Crabs Adjust Humidity: Volume 6,My own two hands.
Crabs Adjust Humidity: Volume 6,Nonstop helicoptering.
Crabs Adjust Humidity: Volume 6,Nuking gay baby whales for Jesus.
Crabs Adjust Humidity: Volume 6,Nun chunks.
Crabs Adjust Humidity: Volume 6,Pegging.
Crabs Adjust Humidity: Volume 6,Pissing in the popcorn.
Crabs Adjust Humidity: Volume 6,Placenta polenta.
Crabs Adjust Humidity: Volume 6,Profound autism.
Crabs Adjust Humidity: Volume 6,Pungent butt-burps.
Crabs Adjust Humidity: Volume 6,Pure evil.
Crabs Adjust Humidity: Volume 6,Putting the pussy on the chainwax.
Crabs Adjust Humidity: Volume 6,Releasing the Kraken.
Crabs Adjust Humidity: Volume 6,Riding the struggles bus.
Crabs Adjust Humidity: Volume 6,Scrotemeal.
Crabs Adjust Humidity: Volume 6,Shia LeBeouf.
Crabs Adjust Humidity: Volume 6,Sleep fapnia.
Crabs Adjust Humidity: Volume 6,Smirnoff® the Wizard.
Crabs Adjust Humidity: Volume 6,Someone who isn't me.
Crabs Adjust Humidity: Volume 6,Sweater puppies.
Crabs Adjust Humidity: Volume 6,Ten points for Gryffindor!
Crabs Adjust Humidity: Volume 6,That woman.
Crabs Adjust Humidity: Volume 6,The Academy of Fine Farts.
Crabs Adjust Humidity: Volume 6,The Dewey Decimal System.
Crabs Adjust Humidity: Volume 6,The hostages.
Crabs Adjust Humidity: Volume 6,The person Mr. Rogers thought I could be.
Crabs Adjust Humidity: Volume 6,The shortbus.
Crabs Adjust Humidity: Volume 6,This. This right here. So. Much. This.
Crabs Adjust Humidity: Volume 6,Touching the poop.
Crabs Adjust Humidity: Volume 6,Trademark infringement.
Crabs Adjust Humidity: Volume 6,Twincest.
Crabs Adjust Humidity: Volume 6,Unspeakable atrocities.
Crabs Adjust Humidity: Volume 6,Waiting for the bar to open.
