Label,response
Crabs Adjust Humidity: Volume 2,A 5 lb. bag of gummy bears.
Crabs Adjust Humidity: Volume 2,A bachelor's degree in communication.
Crabs Adjust Humidity: Volume 2,A bit o' the ol' slap and tickle.
Crabs Adjust Humidity: Volume 2,A bitchin' Camaro.
Crabs Adjust Humidity: Volume 2,A blanket with a hole in it.
Crabs Adjust Humidity: Volume 2,A breakfast sausage with serious emotional problems.
Crabs Adjust Humidity: Volume 2,A chair that likes to rape people.
Crabs Adjust Humidity: Volume 2,A cunning stunt.
Crabs Adjust Humidity: Volume 2,A good schtupping.
Crabs Adjust Humidity: Volume 2,A gratuitous claymation sequence.
Crabs Adjust Humidity: Volume 2,A hairshirt.
Crabs Adjust Humidity: Volume 2,A husband bulge.
Crabs Adjust Humidity: Volume 2,A jury of your peers.
Crabs Adjust Humidity: Volume 2,A sense of resignation.
Crabs Adjust Humidity: Volume 2,A slack-jawed yokel.
Crabs Adjust Humidity: Volume 2,A stinky pinky.
Crabs Adjust Humidity: Volume 2,A tender rodgering.
Crabs Adjust Humidity: Volume 2,A were-salmon.
Crabs Adjust Humidity: Volume 2,Agent Orange.
Crabs Adjust Humidity: Volume 2,An angry little man.
Crabs Adjust Humidity: Volume 2,An effeminate southern homophobe.
Crabs Adjust Humidity: Volume 2,Applying to a new guild.
Crabs Adjust Humidity: Volume 2,Being able to name all of the different kinds of olives.
Crabs Adjust Humidity: Volume 2,Being able to name all the different kinds of olives.
Crabs Adjust Humidity: Volume 2,Being circumcised with a deli slicer.
Crabs Adjust Humidity: Volume 2,Being small but perfectly well formed.
Crabs Adjust Humidity: Volume 2,Bitch tits.
Crabs Adjust Humidity: Volume 2,Biting my toenails.
Crabs Adjust Humidity: Volume 2,Blistering barnacles!
Crabs Adjust Humidity: Volume 2,Bourbon pong.
Crabs Adjust Humidity: Volume 2,Choking.
Crabs Adjust Humidity: Volume 2,Firm buttocks.
Crabs Adjust Humidity: Volume 2,Gazpacho tactics.
Crabs Adjust Humidity: Volume 2,Giving your pet lamb a Brazilian.
Crabs Adjust Humidity: Volume 2,Hiroshima.
Crabs Adjust Humidity: Volume 2,Hooking up at a Tegan & Sarah concert.
Crabs Adjust Humidity: Volume 2,Hooking up at a Tegan and Sara concert.
Crabs Adjust Humidity: Volume 2,Japanese rope technique.
Crabs Adjust Humidity: Volume 2,Kentucky Fried Children.
Crabs Adjust Humidity: Volume 2,Killing hobos.
Crabs Adjust Humidity: Volume 2,Making vigorous love to a Taco Bell® Beefy 5-Layer Burrito™.
Crabs Adjust Humidity: Volume 2,Mesothelioma.
Crabs Adjust Humidity: Volume 2,Minimum wage.
Crabs Adjust Humidity: Volume 2,Mongolian "beef."
Crabs Adjust Humidity: Volume 2,More dots!
Crabs Adjust Humidity: Volume 2,My evil twin.
Crabs Adjust Humidity: Volume 2,One Direction.
Crabs Adjust Humidity: Volume 2,Opening for Sigur Rós.
Crabs Adjust Humidity: Volume 2,Painal.
Crabs Adjust Humidity: Volume 2,Paula Deen's dietitian.
Crabs Adjust Humidity: Volume 2,Poop soup.
Crabs Adjust Humidity: Volume 2,Pooping in public.
Crabs Adjust Humidity: Volume 2,Reptilians.
Crabs Adjust Humidity: Volume 2,Rich Corinthian leather.
Crabs Adjust Humidity: Volume 2,Rock bottom.
Crabs Adjust Humidity: Volume 2,Running around like a guy with his chicken cut off.
Crabs Adjust Humidity: Volume 2,Self-medicating.
Crabs Adjust Humidity: Volume 2,Self-replicating fudge.
Crabs Adjust Humidity: Volume 2,Slowly waving an oversized Jamaican flag.
Crabs Adjust Humidity: Volume 2,Some minor bruising.
Crabs Adjust Humidity: Volume 2,Something Elon Musk thought up while floating six inches above the floor in a meditative trance.
Crabs Adjust Humidity: Volume 2,Spiking the juice at AA.
Crabs Adjust Humidity: Volume 2,Sploosh!
Crabs Adjust Humidity: Volume 2,Swallowing a cue ball.
Crabs Adjust Humidity: Volume 2,Tacos.
Crabs Adjust Humidity: Volume 2,That thing with the spoon.
Crabs Adjust Humidity: Volume 2,The cliterati.
Crabs Adjust Humidity: Volume 2,The creative use of a pool noodle.
Crabs Adjust Humidity: Volume 2,The French.
Crabs Adjust Humidity: Volume 2,The reek of shame.
Crabs Adjust Humidity: Volume 2,The soft love-honks of a lusty goose.
Crabs Adjust Humidity: Volume 2,The whole goddamned thing.
Crabs Adjust Humidity: Volume 2,The WNBA.
Crabs Adjust Humidity: Volume 2,Those creamy atheist thighs.
Crabs Adjust Humidity: Volume 2,Titty sprinkles.
Crabs Adjust Humidity: Volume 2,Treason.
Crabs Adjust Humidity: Volume 2,Tufted ears.
Crabs Adjust Humidity: Volume 2,Uncontrollably retching at the mere mention of mayonnaise.
Crabs Adjust Humidity: Volume 2,Using a zip-tie as an impromptu cock-ring.
Crabs Adjust Humidity: Volume 2,Using tears as lubricant.
Crabs Adjust Humidity: Volume 2,Wearing a blue fox fursuit on Casual Friday.
Crabs Adjust Humidity: Volume 2,Wearing your IUD into an MRI.
