Label,response
2012 Holiday Pack,A Christmas stocking full of coleslaw.
2012 Holiday Pack,A Hungry-Man™ Frozen Christmas Dinner for One.
2012 Holiday Pack,A toxic family environment.
2012 Holiday Pack,A visually arresting turtleneck.
2012 Holiday Pack,Another shitty year.
2012 Holiday Pack,Clearing a bloody path through Walmart with a scimitar.
2012 Holiday Pack,Eating an entire snowman.
2012 Holiday Pack,Elf cum.
2012 Holiday Pack,Fucking up "Silent Night" in front of 300 parents.
2012 Holiday Pack,Gift-wrapping a live hamster.
2012 Holiday Pack,Immaculate conception.
2012 Holiday Pack,Mall Santa.
2012 Holiday Pack,My hot cousin.
2012 Holiday Pack,Pretending to be happy.
2012 Holiday Pack,Santa's heavy sack.
2012 Holiday Pack,Several intertwining love stories featuring Hugh Grant.
2012 Holiday Pack,Socks.
2012 Holiday Pack,Space Jam on VHS.
2012 Holiday Pack,Taking down Santa with a surface-to-air missile.
2012 Holiday Pack,The Star Wars Holiday Special.
2012 Holiday Pack,Whatever Kwanzaa is supposed to be about.
