Label,response
Not Parent Approved Expansion Pack #1,A block of cheese wearing sunglasses.
Not Parent Approved Expansion Pack #1,A chicken nugget eating contest.
Not Parent Approved Expansion Pack #1,A chunk of earwax on a toothpick.
Not Parent Approved Expansion Pack #1,A hard-boiled egg.
Not Parent Approved Expansion Pack #1,A lifetime supply of Polaroid film.
Not Parent Approved Expansion Pack #1,A Minecraft® marathon.
Not Parent Approved Expansion Pack #1,A scientific study stating that too much sugar is good for you.
Not Parent Approved Expansion Pack #1,A traumatic case of diarrhea.
Not Parent Approved Expansion Pack #1,Accidentally calling 911.
Not Parent Approved Expansion Pack #1,Acrobatic street-sign twirling with awesome dance moves.
Not Parent Approved Expansion Pack #1,Afternoons filled with binge-watching on Netflix®.
Not Parent Approved Expansion Pack #1,All you can eat mac and cheese.
Not Parent Approved Expansion Pack #1,An Oompa Loompa attack.
Not Parent Approved Expansion Pack #1,Bacon.
Not Parent Approved Expansion Pack #1,Becoming a vegetarian.
Not Parent Approved Expansion Pack #1,Becoming the celebrity spokesperson for Bubblcious® Bubble Gum.
Not Parent Approved Expansion Pack #1,Belly dancers.
Not Parent Approved Expansion Pack #1,Blowing birthday money on arcade games.
Not Parent Approved Expansion Pack #1,Buffalo wing breath.
Not Parent Approved Expansion Pack #1,Cookies and Cream.
Not Parent Approved Expansion Pack #1,Dabbing like there's no tomorrow.
Not Parent Approved Expansion Pack #1,Death by teddy bear.
Not Parent Approved Expansion Pack #1,Eating Bambi for dinner.
Not Parent Approved Expansion Pack #1,Fidget spinner spinners everywhere uniting in world peace.
Not Parent Approved Expansion Pack #1,Getting the chills when you pee.
Not Parent Approved Expansion Pack #1,Having the coolest Pokémon® cards.
Not Parent Approved Expansion Pack #1,Hiding the remote control from your dad on Super Bowl® Sunday.
Not Parent Approved Expansion Pack #1,Instant gratification.
Not Parent Approved Expansion Pack #1,Making superhero movies for a living.
Not Parent Approved Expansion Pack #1,Milking a cow with your toes.
Not Parent Approved Expansion Pack #1,Minions muttering mumbled messages madly at midnight.
Not Parent Approved Expansion Pack #1,My father snoring like a sick elephant all night.
Not Parent Approved Expansion Pack #1,Night vision goggles.
Not Parent Approved Expansion Pack #1,Nodding like you're listening.
Not Parent Approved Expansion Pack #1,Passing serious gas in a tub to create the jacuzzi effect.
Not Parent Approved Expansion Pack #1,Pronouncing words wrong.
Not Parent Approved Expansion Pack #1,Putting your hands in the air like you just don't care.
Not Parent Approved Expansion Pack #1,Refusing to wear deodorant.
Not Parent Approved Expansion Pack #1,Running out of toilet paper after the most satisfying dump.
Not Parent Approved Expansion Pack #1,Scaring the bejeezus out of your Mom as she turns the corner.
Not Parent Approved Expansion Pack #1,Secretly picking your nose in class.
Not Parent Approved Expansion Pack #1,Snorting when you laugh.
Not Parent Approved Expansion Pack #1,Studying for 1000 years.
Not Parent Approved Expansion Pack #1,Sumo wrestler thongs.
Not Parent Approved Expansion Pack #1,Taking tests.
Not Parent Approved Expansion Pack #1,Talking like a drunk pirate.
Not Parent Approved Expansion Pack #1,That kid who always stands too close.
Not Parent Approved Expansion Pack #1,That teacher who needs a serious makeover.
Not Parent Approved Expansion Pack #1,The know-it-all kid next door.
Not Parent Approved Expansion Pack #1,The stress you feel when you haven't doen homework.
Not Parent Approved Expansion Pack #1,Too cool for school ninja moves.
Not Parent Approved Expansion Pack #1,Uncomfortable elevator silence.
Not Parent Approved Expansion Pack #1,Urkel.
Not Parent Approved Expansion Pack #1,Used dental floss.
Not Parent Approved Expansion Pack #1,Whatever hot dogs are made of.
Not Parent Approved Expansion Pack #1,Winning every spelling bee contest.
Not Parent Approved Expansion Pack #1,Winning the gazillion dollar lottery.
Not Parent Approved Expansion Pack #1,Wolverine® hands.
Not Parent Approved Expansion Pack #1,Your dad singing "Wicked the Musical" showtunes.
Not Parent Approved Expansion Pack #1,Your weird dad who likes to play hopscotch.
