Label,response
Reject Pack 2,A dick so big and so black that not even light can escape its pull.
Reject Pack 2,A double murder suicide barbeque.
Reject Pack 2,A primordial soup and salad bar.
Reject Pack 2,A stack of bunnies in a trenchcoat.
Reject Pack 2,At least three ducks.
Reject Pack 2,Becoming engorged with social justice jelly and secreting a thinkpiece.
Reject Pack 2,Being the absolute worst.
Reject Pack 2,Disco Mussolini.
Reject Pack 2,Greg Kinnear's terrible lightning breath.
Reject Pack 2,Mr. and Mrs. Tambourine Man's jingle-jangle morning sex.
Reject Pack 2,Mushy tushy.
Reject Pack 2,Ringo Starr & His All-Starr Band.
Reject Pack 2,Sandwich.
Reject Pack 2,Saving the Rainforest Cafe.
Reject Pack 2,Sir Thomas More's Fruitopia™.
Reject Pack 2,Sweating it out on the streets of a runaway American Dream.
Reject Pack 2,That one leftover screw.
Reject Pack 2,That thing politicians do with their thumbs when they talk.
Reject Pack 2,The spooky skeleton under my skin.
Reject Pack 2,These dolphins.
Reject Pack 2,Three hairs from the silver-golden head of Galadriel.
Reject Pack 2,Water so cold it turned into a rock.
