Label,response
Words Against Morality: Volume 3,A 8-foot-tall walking carpet.
Words Against Morality: Volume 3,A chubby forehead.
Words Against Morality: Volume 3,A dildo-shooting harpoon gun.
Words Against Morality: Volume 3,A Feces Peanut Butter Cup.
Words Against Morality: Volume 3,A fistful of vengeance.
Words Against Morality: Volume 3,A fortune cookie containing a wasp.
Words Against Morality: Volume 3,A friend who is a total dick in the mud.
Words Against Morality: Volume 3,A long romantic walk to the fridge.
Words Against Morality: Volume 3,A new universe where dicks suck people.
Words Against Morality: Volume 3,A penis only a mother could love.
Words Against Morality: Volume 3,A poorly timed fart.
Words Against Morality: Volume 3,A really fast baby.
Words Against Morality: Volume 3,A sad sack.
Words Against Morality: Volume 3,A small loan of a million dollars.
Words Against Morality: Volume 3,A soggy biscuit
Words Against Morality: Volume 3,A very “curious” horse.
Words Against Morality: Volume 3,An ingrown taint hair.
Words Against Morality: Volume 3,An odd number of breasts.
Words Against Morality: Volume 3,An old man hiding in the closet.
Words Against Morality: Volume 3,Another man.
Words Against Morality: Volume 3,Believing she was 18.
Words Against Morality: Volume 3,Birthday Potties.
Words Against Morality: Volume 3,Darth Vader using his Force-choke to masturbate.
Words Against Morality: Volume 3,Dave Grohl.
Words Against Morality: Volume 3,Demon butlers.
Words Against Morality: Volume 3,Disturbing donuts.
Words Against Morality: Volume 3,Eating until you're full. Then continuing to eat until you hate yourself.
Words Against Morality: Volume 3,Filling her mouth with joy.
Words Against Morality: Volume 3,Gas station sushi.
Words Against Morality: Volume 3,Getting a BJ from a ventriloquist dummy.
Words Against Morality: Volume 3,Getting charged bank fees for not having enough money in your account.
Words Against Morality: Volume 3,Getting white girl wasted.
Words Against Morality: Volume 3,Glow-in-the-dark condoms.
Words Against Morality: Volume 3,Gnawing on a penis like it's a chew toy.
Words Against Morality: Volume 3,God's plan.
Words Against Morality: Volume 3,Hellacious shits.
Words Against Morality: Volume 3,Homemade cookies made with hate.
Words Against Morality: Volume 3,Homicidal ostriches.
Words Against Morality: Volume 3,Inhaling a fly.
Words Against Morality: Volume 3,Lady Gaga's boyfriend.
Words Against Morality: Volume 3,Lady Gaga's boyfriend.
Words Against Morality: Volume 3,Making it look like a suicide.
Words Against Morality: Volume 3,Meatspin.
Words Against Morality: Volume 3,Mexican tap water.
Words Against Morality: Volume 3,Micheal J. Fox playing freeze tag.
Words Against Morality: Volume 3,Miley Cyrus with a strap-on.
Words Against Morality: Volume 3,My teacher's unending sex-drive.
Words Against Morality: Volume 3,Off-duty Nazis just looking for a good time.
Words Against Morality: Volume 3,Peeing on an electric eel.
Words Against Morality: Volume 3,Praising the sun.
Words Against Morality: Volume 3,Realizing you've just been too honest with someone to continue being friends.
Words Against Morality: Volume 3,Saying “Excuse me” every time you fart.
Words Against Morality: Volume 3,Sex that's so good you don't care about the herpes.
Words Against Morality: Volume 3,Silverback gorillas.
Words Against Morality: Volume 3,Spending real money on a mobile game.
Words Against Morality: Volume 3,Squirting all over her Jigglypuffs.
Words Against Morality: Volume 3,Stiff nipples.
Words Against Morality: Volume 3,Strumming one out.
Words Against Morality: Volume 3,That one racist friend.
Words Against Morality: Volume 3,The satisfying sound a brick makes when it connects with a human skull.
Words Against Morality: Volume 3,The Senate: where smart people go to die.
Words Against Morality: Volume 3,The warmth of an African male.
Words Against Morality: Volume 3,The world's largest diamond.
Words Against Morality: Volume 3,Tubgirl.
Words Against Morality: Volume 3,Ubisoft's fear of animating women.
Words Against Morality: Volume 3,Unicorn semen.
Words Against Morality: Volume 3,Waddling around like an abominable snowman.
Words Against Morality: Volume 3,Walking into a room and forgetting what you were looking for.
Words Against Morality: Volume 3,Watching a Tyler Perry movie on purpose.
Words Against Morality: Volume 3,Waterboarding a Muslim.
Words Against Morality: Volume 3,When a man gets so fat he has his own set of tits to fondle.
Words Against Morality: Volume 3,Your hot teacher.
